curb,"an assemblage of three or more pieces of timber , or a metal member , forming a frame around an opening , and serving to maintain the integrity of that opening"
cure,medical or hygienic care
curiosity,"disposition to inquire , investigate , or seek after knowledge"
curiosity,"that which is curious , or fitted to excite or reward attention"
curl,"a disease in potatoes , in which the leaves , at their first appearance , seem curled and shrunken"
curl,"an undulating or waving line or streak in any substance , as wood , glass , etc"
curling,the act or state of that which curls
currency,"a passing from person to person , or from hand to hand"
currency,general estimation
currency,the rate at which anything is generally valued
current,general course
current,onward motion
current,progressive and connected movement
curve,a bending without angles
customary,"a book containing laws and usages , or customs"
customer,a person with whom a business house has dealings
custom,"long - established practice , considered as unwritten law , and resting for authority on long consent"
custom,"practice of frequenting , as a shop , manufactory , etc"
cut,an opening made with an edged instrument
cut,a stroke or blow with a whip
cut,"that which wounds the feelings , as a harsh remark or criticism , or a sarcasm"
dainty,a delicacy
damage,hurt
dame,"the mistress of a family in common life , or the mistress of a common school"
damp,dejection
damsel,a maiden
danger,peril
dark,a place where there is little or no light
darkness,impurity
darkness,obscurity
dark,the condition of ignorance
date,"the point of time at which a transaction or event takes place , or is appointed to take place"
daughter,a woman
day,"those hours , or the daily recurring period , allotted by usage or law for work"
deal,an indefinite quantity degree or extent degree or extent
deal,apportionment
dealer,a trader a trafficker a shopkeeper a broker or a merchant
dealing,the act of one who deals
dear,sweetheart
death,total privation or loss
debt,a fault
debt,an action at law to recover a certain specified sum of money alleged to be due
debt,"that which is due from one person to another , whether money , goods , or services"
debt,"that which one person is bound to pay to another , or to perform for his benefit"
deceit,a wily device
decency,proper formality
decency,"propriety of form in social intercourse , in actions , or in discourse"
decency,"the quality or state of being decent , suitable , or becoming , in words or behavior"
deception,the act of deceiving or misleading
decision,prompt and fixed determination
declaration,formal expression
declaration,that which is declared or proclaimed
declaration,"the act of declaring , or publicly announcing"
decline,"any wasting disease , especially pulmonary consumption"
decline,a tendency to a worse state
deed,achievement
deed,an act
defeat,"an overthrow , as of an army in battle"
defeat,repulse suffered
defect,"imperfection , whether physical or moral"
defense,a guard
defense,"anything employed to oppose attack , ward off violence or danger , or maintain security"
defense,that which defends or protects
deference,submission in opinion
defiance,"the act of defying , putting in opposition , or provoking to combat"
deficiency,shortcoming
definition,the act of defining
degradation,a lowering from one ' s standing or rank in office or society
